,age_type,gender_type,degree_type
22322,3,0,1
22323,0,0,0
22324,0,0,0
22325,1,0,3
22326,1,0,0
22327,5,0,1
22328,2,0,0
22329,1,0,3
22330,2,0,0
22331,1,0,0
22332,7,0,1
22333,1,0,3
22334,6,0,1
22335,0,0,0
22336,3,0,3
22337,9,0,1
22338,1,4,0
22339,3,0,3
22340,6,0,3
22341,3,0,0
22342,4,0,3
22343,1,0,3
22344,1,0,0
22345,6,0,0
22346,1,0,0
22347,6,0,0
22348,2,4,0
22349,9,0,6
22350,2,4,1
22351,3,0,3
22352,3,0,3
22353,3,0,3
22354,0,4,3
22355,1,0,3
22356,0,0,0
22357,2,0,0
22358,0,0,0
22359,7,0,6
22360,0,0,0
22361,9,0,0
22362,3,0,3
22363,0,0,0
22364,2,4,3
22365,2,4,3
22366,7,4,1
22367,3,4,0
22368,0,0,0
22369,0,4,0
22370,0,0,0
22371,0,0,0
22372,7,0,3
22373,1,0,0
22374,1,0,0
22375,8,2,3
22376,2,0,3
22377,1,0,6
22378,1,0,0
22379,4,0,0
22380,4,0,3
22381,3,0,3
22382,7,0,3
22383,2,0,3
22384,1,0,0
22385,5,0,3
22386,2,0,3
22387,3,0,0
22388,7,0,0
22389,0,0,0
22390,4,4,3
22391,2,0,3
22392,1,0,2
22393,0,0,0
22394,2,0,3
22395,2,4,3
22396,0,4,0
22397,7,0,3
22398,0,4,0
22399,1,0,0
22400,7,4,1
22401,4,4,1
22402,3,0,1
22403,0,0,0
22404,5,0,3
22405,3,0,1
22406,5,0,3
22407,1,0,3
22408,2,0,3
22409,1,4,1
22410,2,0,6
22411,6,0,3
22412,9,0,3
22413,1,0,0
22414,1,0,0
22415,1,0,6
22416,8,2,1
22417,7,0,3
22418,4,0,3
22419,0,0,0
22420,0,0,0
22421,2,0,3
22422,7,0,3
22423,5,4,6
22424,3,0,3
22425,1,4,1
22426,3,0,0
22427,0,0,0
22428,0,0,6
22429,8,0,3
22430,4,0,0
22431,0,0,0
22432,3,4,3
22433,4,4,0
22434,7,0,1
22435,4,0,4
22436,3,0,0
22437,3,4,4
22438,2,0,3
22439,10,0,1
22440,3,0,3
22441,5,0,3
22442,0,0,6
22443,8,0,0
22444,4,0,1
22445,1,0,0
22446,1,0,0
22447,0,0,0
22448,0,0,0
22449,1,0,0
22450,1,0,0
22451,3,0,1
22452,2,0,3
22453,8,0,3
22454,6,0,3
22455,2,0,3
22456,1,4,0
22457,2,0,3
22458,4,4,0
22459,6,0,3
22460,3,0,1
22461,4,0,0
22462,2,0,0
22463,2,0,2
22464,2,4,0
22465,4,0,3
22466,1,0,0
22467,0,0,0
22468,0,0,6
22469,6,0,3
22470,9,0,0
22471,7,4,5
22472,4,0,3
22473,4,0,3
22474,0,4,0
22475,0,0,0
22476,3,0,1
22477,2,4,3
22478,3,4,6
22479,0,0,0
22480,5,0,3
22481,3,0,3
22482,1,4,3
22483,1,0,0
22484,2,0,3
22485,1,0,6
22486,0,4,0
22487,8,0,1
22488,7,0,3
22489,5,2,3
22490,5,0,3
22491,1,0,3
22492,7,0,3
22493,1,0,0
22494,2,0,0
22495,3,0,3
22496,1,0,0
22497,3,0,3
22498,2,0,0
22499,1,0,3
22500,4,4,3
22501,8,0,0
22502,1,0,0
22503,5,0,0
22504,2,0,3
22505,1,0,3
22506,1,0,0
22507,0,0,3
22508,7,0,1
22509,4,0,3
22510,2,4,0
22511,0,0,0
22512,4,4,1
22513,7,0,3
22514,7,4,3
22515,2,0,3
22516,4,0,3
22517,0,4,6
22518,1,4,0
22519,2,0,1
22520,3,0,3
22521,5,0,4
22522,2,0,3
22523,2,0,1
22524,4,0,3
22525,5,4,3
22526,0,4,0
22527,0,0,6
22528,0,0,0
22529,5,0,3
22530,1,0,0
22531,6,0,0
22532,2,2,0
22533,1,0,6
22534,4,0,0
22535,1,0,3
22536,6,0,3
22537,8,0,0
22538,2,0,0
22539,1,0,3
22540,4,4,3
22541,0,1,0
22542,2,0,0
22543,0,4,6
22544,4,0,3
22545,5,4,3
22546,6,0,3
22547,3,4,1
22548,5,0,0
22549,1,0,6
22550,2,0,0
22551,3,0,0
22552,4,0,0
22553,3,0,0
22554,1,0,0
22555,2,0,3
22556,1,0,6
22557,1,0,6
22558,7,0,3
22559,0,4,0
22560,5,0,3
22561,1,0,3
22562,0,0,0
22563,4,0,1
22564,0,4,0
22565,1,0,0
22566,0,4,6
22567,5,0,3
22568,3,0,1
22569,0,0,0
22570,6,4,1
22571,2,0,2
22572,0,4,6
22573,0,0,0
22574,1,0,0
22575,3,0,0
22576,1,1,0
22577,6,0,3
22578,1,0,3
22579,4,0,3
22580,0,2,6
22581,6,0,3
22582,9,0,3
22583,3,0,1
22584,3,4,3
22585,2,0,0
22586,0,0,3
22587,3,4,3
22588,6,0,4
22589,2,0,0
22590,6,0,3
22591,1,0,0
22592,1,0,0
22593,2,4,0
22594,0,0,0
22595,1,0,0
22596,1,0,3
22597,2,4,3
22598,2,0,3
22599,3,0,1
22600,4,0,6
22601,2,0,0
22602,5,0,3
22603,4,2,1
22604,0,4,0
22605,3,0,3
22606,2,0,3
22607,2,0,3
22608,0,4,3
22609,4,0,0
22610,2,0,0
22611,2,0,3
22612,2,0,3
22613,2,0,0
22614,0,0,0
22615,0,0,0
22616,0,0,0
22617,3,0,3
22618,3,0,3
22619,4,0,1
22620,1,4,0
22621,2,0,3
22622,1,4,3
22623,3,0,1
22624,6,0,0
22625,4,0,1
22626,7,0,5
22627,2,0,3
22628,1,4,0
22629,2,4,3
22630,1,4,3
22631,0,4,6
22632,1,0,3
22633,1,0,6
22634,0,4,0
22635,1,4,3
22636,3,0,0
22637,5,0,4
22638,2,0,4
22639,4,0,3
22640,0,0,0
22641,1,0,3
22642,7,0,3
22643,7,0,3
22644,2,0,0
22645,5,4,1
22646,6,0,3
22647,1,4,3
22648,0,0,6
22649,4,0,6
22650,0,0,6
22651,6,0,0
22652,6,0,3
22653,2,0,0
22654,0,4,0
22655,5,0,3
22656,5,4,2
22657,2,0,1
22658,0,0,0
22659,4,0,0
22660,2,4,3
22661,1,0,0
22662,1,0,3
22663,5,0,0
22664,1,0,2
22665,1,0,3
22666,0,0,0
22667,3,0,0
22668,3,0,3
22669,9,0,3
22670,0,0,0
22671,1,0,0
22672,0,4,0
22673,0,4,0
22674,1,4,0
22675,4,0,0
22676,2,0,3
22677,1,0,0
22678,5,0,3
22679,0,0,0
22680,0,4,0
22681,2,2,3
22682,5,0,3
22683,2,0,0
22684,7,0,3
22685,4,0,3
22686,1,4,3
22687,1,4,3
22688,7,0,3
22689,8,0,3
22690,4,0,3
22691,5,0,0
22692,3,0,0
22693,0,0,3
22694,5,0,3
22695,4,0,3
22696,1,0,0
22697,2,0,3
22698,9,0,1
22699,3,4,3
22700,4,0,3
22701,3,0,3
22702,7,0,1
22703,4,0,3
22704,2,0,3
22705,2,0,3
22706,1,0,6
22707,6,0,3
22708,0,0,0
22709,2,0,0
22710,5,0,3
22711,0,0,0
22712,3,0,3
22713,6,0,1
22714,1,0,3
22715,4,0,3
22716,1,0,0
22717,5,4,1
22718,0,0,6
22719,1,0,3
22720,5,0,6
22721,4,0,3
22722,0,0,0
22723,10,0,1
22724,1,0,0
22725,1,0,0
22726,2,0,3
22727,4,4,2
22728,3,0,1
22729,2,0,0
22730,0,0,6
22731,3,4,1
22732,0,0,3
22733,4,0,0
22734,2,4,3
22735,2,0,3
22736,0,0,0
22737,0,0,0
22738,3,0,0
22739,0,0,0
22740,6,0,3
22741,4,0,3
22742,0,0,0
22743,2,0,0
22744,2,0,0
22745,2,0,3
22746,8,0,3
22747,1,0,3
22748,7,0,3
22749,3,0,0
22750,7,4,3
22751,0,4,3
22752,6,4,0
22753,7,0,3
22754,1,0,0
22755,1,0,6
22756,4,0,1
22757,2,0,3
22758,7,0,1
22759,0,0,0
22760,1,0,0
22761,2,0,6
22762,2,0,0
22763,1,0,6
22764,1,4,3
22765,2,4,3
22766,1,0,3
22767,6,0,1
22768,7,0,3
22769,0,0,0
22770,1,0,0
22771,2,0,3
22772,0,0,0
22773,1,0,3
22774,1,0,0
22775,2,0,3
22776,4,0,3
22777,2,0,0
22778,1,4,3
22779,4,0,2
22780,2,0,3
22781,3,0,3
22782,6,0,6
22783,10,0,6
22784,4,4,1
22785,6,0,2
22786,7,0,0
22787,9,0,1
22788,0,0,0
22789,5,0,1
22790,1,0,0
22791,1,4,3
22792,0,0,0
22793,1,0,0
22794,1,4,0
22795,0,4,6
22796,0,0,6
22797,0,0,0
22798,0,4,3
22799,10,0,3
22800,5,0,3
22801,5,0,4
22802,1,4,3
22803,7,0,3
22804,1,4,3
22805,3,4,3
22806,7,0,3
22807,0,0,0
22808,0,2,0
22809,6,4,1
22810,2,0,3
22811,3,0,2
22812,4,0,3
22813,0,0,3
22814,2,0,0
22815,1,0,6
22816,0,0,3
22817,3,4,6
22818,2,0,1
22819,2,0,3
22820,0,0,0
22821,6,0,1
22822,5,0,0
22823,0,0,0
22824,2,0,0
22825,4,0,0
22826,2,0,3
22827,0,0,0
22828,1,0,3
22829,0,4,0
22830,2,0,0
22831,1,0,0
22832,2,0,3
22833,4,0,1
22834,0,4,2
22835,4,0,4
22836,1,0,3
22837,10,0,1
22838,2,0,3
22839,0,0,0
22840,3,0,1
22841,2,0,3
22842,1,0,3
22843,0,4,0
22844,4,0,3
22845,1,0,0
22846,2,0,0
22847,6,0,3
22848,1,0,0
22849,2,4,3
22850,4,0,1
22851,1,0,0
22852,1,0,0
22853,3,0,2
22854,0,0,4
22855,3,0,3
22856,4,0,3
22857,0,0,0
22858,2,0,3
22859,0,0,0
22860,4,0,3
22861,2,0,6
22862,1,4,0
22863,1,0,0
22864,5,0,0
22865,1,0,0
22866,1,4,3
22867,4,0,0
22868,0,4,0
22869,1,4,3
22870,2,0,3
22871,5,0,5
22872,2,0,0
22873,0,0,0
22874,2,0,1
22875,1,0,0
22876,0,0,0
22877,2,0,0
22878,2,0,0
22879,5,4,3
22880,3,0,3
22881,2,0,0
22882,5,4,1
22883,0,0,0
22884,2,0,3
22885,2,0,0
22886,0,0,0
22887,0,2,0
22888,7,4,1
22889,2,0,3
22890,1,0,0
22891,1,4,3
22892,0,0,0
22893,2,4,2
22894,6,0,1
22895,2,0,0
22896,1,0,0
22897,3,0,3
22898,2,0,3
22899,0,4,0
22900,1,0,0
22901,0,0,0
22902,0,0,6
22903,8,0,0
22904,3,0,0
22905,5,0,1
22906,5,0,3
22907,7,2,2
22908,1,0,0
22909,1,0,3
22910,1,0,0
22911,1,0,3
22912,0,0,6
22913,3,0,1
22914,2,4,3
22915,0,4,0
22916,0,0,2
22917,3,0,3
22918,1,0,3
22919,0,0,0
22920,9,0,0
22921,2,0,1
22922,3,0,3
22923,5,0,3
22924,2,0,3
22925,0,0,0
22926,7,0,3
22927,0,0,0
22928,7,0,0
22929,1,4,3
22930,2,4,0
22931,4,0,0
22932,2,0,0
22933,0,0,2
22934,2,4,3
22935,2,4,3
22936,0,0,0
22937,3,0,6
22938,9,0,4
22939,4,0,0
22940,0,2,0
22941,0,0,0
22942,5,4,5
22943,1,4,3
22944,2,0,0
22945,5,0,3
22946,0,0,0
22947,5,0,0
22948,0,0,0
22949,0,0,2
22950,0,0,0
22951,7,0,3
22952,2,4,0
22953,2,0,0
22954,1,0,0
22955,2,0,0
22956,3,0,1
22957,1,0,0
22958,0,0,0
22959,1,0,3
22960,3,0,3
22961,2,4,1
22962,6,0,1
22963,6,0,1
22964,4,0,3
22965,2,4,2
22966,2,4,2
22967,2,0,0
22968,4,0,0
22969,1,0,6
22970,0,0,6
22971,1,0,0
22972,2,0,1
22973,9,2,5
22974,3,0,0
22975,3,0,3
22976,5,0,3
22977,1,0,1
22978,2,0,0
22979,0,4,0
22980,0,0,0
22981,2,0,0
22982,0,4,6
22983,4,0,1
22984,2,0,0
22985,0,0,0
22986,1,0,0
22987,3,0,3
22988,0,0,0
22989,3,0,0
22990,8,0,3
22991,7,2,1
22992,4,4,1
22993,6,0,1
22994,1,0,3
22995,2,0,3
22996,8,4,3
22997,1,0,0
22998,2,4,3
22999,4,0,1
23000,1,0,2
23001,0,0,0
23002,3,0,3
23003,2,4,3
23004,4,0,6
23005,1,0,0
23006,1,4,3
23007,5,0,1
23008,8,0,2
23009,1,0,0
23010,4,0,3
23011,1,4,0
23012,5,4,3
23013,2,0,3
23014,1,0,3
23015,3,4,5
23016,6,4,3
23017,6,0,3
23018,3,0,0
23019,0,4,3
23020,0,0,0
23021,7,0,3
23022,1,0,0
23023,2,0,6
23024,1,0,3
23025,2,2,3
23026,5,0,0
23027,0,0,0
23028,1,0,3
23029,5,0,3
23030,3,0,3
23031,2,4,3
23032,4,0,3
23033,0,0,0
23034,2,0,0
23035,1,0,0
23036,0,0,0
23037,3,0,3
23038,4,0,3
23039,2,0,3
23040,0,4,0
23041,4,0,3
23042,0,0,6
23043,7,0,0
23044,2,4,0
23045,3,3,3
23046,5,0,0
23047,5,0,4
23048,2,0,3
23049,1,0,0
23050,1,0,0
23051,3,0,0
23052,3,0,3
23053,2,2,3
23054,2,0,0
23055,2,0,3
23056,4,0,3
23057,3,0,3
23058,0,0,6
23059,4,0,2
23060,4,4,1
23061,7,4,5
23062,1,4,0
23063,2,4,3
23064,5,0,1
23065,6,0,0
23066,2,4,0
23067,0,2,0
23068,9,0,0
23069,5,0,1
23070,0,0,0
23071,1,0,0
23072,3,0,1
23073,4,4,0
23074,3,0,1
23075,2,0,0
23076,4,0,0
23077,0,0,0
23078,2,4,6
23079,7,0,3
23080,3,0,3
23081,5,0,5
23082,1,0,3
23083,6,0,3
23084,3,0,0
23085,1,0,3
23086,1,4,0
23087,4,0,3
23088,4,0,3
23089,1,0,3
23090,2,4,0
23091,5,0,1
23092,7,4,0
23093,2,0,6
23094,2,0,0
23095,2,4,3
23096,2,0,0
23097,1,4,3
23098,1,0,3
23099,2,0,3
23100,0,0,0
23101,0,0,0
23102,3,0,1
23103,2,0,3
23104,1,0,6
23105,0,0,0
23106,4,4,3
23107,3,0,3
23108,5,0,3
23109,4,0,0
23110,8,2,1
23111,4,4,3
23112,1,0,0
23113,0,0,0
23114,10,0,1
23115,6,0,0
23116,8,0,3
23117,4,0,3
23118,2,0,0
23119,2,0,3
23120,2,0,3
23121,2,0,0
23122,1,0,0
23123,0,0,3
23124,2,0,0
23125,9,0,5
23126,2,4,3
23127,1,0,3
23128,2,0,0
23129,7,0,6
23130,8,0,5
23131,2,0,3
23132,1,0,3
23133,1,0,0
23134,2,0,0
23135,0,0,6
23136,0,0,3
23137,3,0,1
23138,3,0,0
23139,1,0,0
23140,3,0,1
23141,0,0,3
23142,2,4,3
23143,3,0,0
23144,0,0,3
23145,3,0,3
23146,4,0,0
23147,4,0,1
23148,1,4,3
23149,3,0,1
23150,8,0,0
23151,1,0,0
23152,1,0,3
23153,6,0,0
23154,10,0,1
23155,1,4,3
23156,3,4,1
23157,4,4,0
23158,1,0,0
23159,0,0,0
23160,2,0,0
23161,2,0,3
23162,2,4,3
23163,1,0,3
23164,1,4,6
23165,0,0,0
23166,3,0,3
23167,1,0,3
23168,2,0,3
23169,0,0,0
23170,2,4,3
23171,2,4,3
23172,4,4,1
23173,3,4,0
23174,1,0,0
23175,3,0,0
23176,2,0,3
23177,2,4,0
23178,2,0,0
23179,7,4,0
23180,4,0,1
23181,3,0,3
23182,2,4,0
23183,0,0,0
23184,4,0,1
23185,6,0,0
23186,7,0,1
23187,2,0,3
23188,9,0,0
23189,3,0,0
23190,2,0,3
23191,0,0,2
23192,1,0,0
23193,0,0,0
23194,8,4,3
23195,5,0,3
23196,0,0,0
23197,1,0,0
23198,2,0,3
23199,0,4,0
23200,1,0,3
23201,0,0,0
23202,4,0,2
23203,1,0,1
23204,5,0,0
23205,1,0,3
23206,6,0,1
23207,3,4,3
23208,0,0,0
23209,0,0,0
23210,2,0,3
23211,2,0,0
23212,0,0,0
23213,4,0,0
23214,2,4,1
23215,0,0,0
23216,4,0,1
23217,1,0,3
23218,1,0,0
23219,6,0,0
23220,5,0,0
23221,1,0,3
23222,9,0,4
23223,0,0,0
23224,2,4,0
23225,2,0,3
23226,0,0,3
23227,1,2,0
23228,2,0,3
23229,0,4,0
23230,0,0,0
23231,4,0,3
23232,1,0,0
23233,1,4,3
23234,4,4,1
23235,4,2,3
23236,2,0,0
23237,6,0,3
23238,3,0,4
23239,4,0,3
23240,8,0,1
23241,0,0,0
23242,0,0,0
23243,7,0,3
23244,5,0,0
23245,0,0,0
23246,4,0,3
23247,4,0,0
23248,1,0,3
23249,8,0,1
23250,0,0,0
23251,2,2,3
23252,4,0,3
23253,1,0,0
23254,4,0,0
23255,0,4,3
23256,4,0,3
23257,4,4,3
23258,6,0,3
23259,2,4,3
23260,1,0,0
23261,0,0,0
23262,0,0,6
23263,3,0,6
23264,0,0,3
23265,4,0,3
23266,3,0,3
23267,5,4,1
23268,2,0,3
23269,4,0,3
23270,3,0,3
23271,5,0,1
23272,0,0,0
23273,1,0,0
23274,8,0,3
23275,0,0,0
23276,7,0,3
23277,7,0,1
23278,1,4,3
23279,0,0,6
23280,9,0,3
23281,1,0,0
23282,3,4,0
23283,1,0,4
23284,0,0,0
23285,4,0,0
23286,7,0,3
23287,0,0,0
23288,3,0,0
23289,2,4,3
23290,3,0,3
23291,1,0,3
23292,0,0,0
23293,3,0,1
23294,2,0,0
23295,8,0,1
23296,1,0,0
23297,2,0,3
23298,8,0,6
23299,0,0,0
23300,5,0,3
23301,4,4,3
23302,1,0,3
23303,2,0,0
23304,1,0,6
23305,2,0,1
23306,1,0,0
23307,0,4,0
23308,5,4,0
23309,4,0,1
23310,0,0,0
23311,0,4,0
23312,1,0,0
23313,3,0,0
23314,3,0,3
23315,3,0,3
23316,10,0,1
23317,3,0,0
23318,0,0,0
23319,3,0,0
23320,8,0,0
23321,2,0,3
23322,0,4,0
23323,2,0,6
23324,7,4,5
23325,1,0,0
23326,5,0,3
23327,2,0,3
23328,1,0,0
23329,0,0,0
23330,4,0,5
23331,9,0,6
23332,6,4,1
23333,2,0,3
23334,8,4,1
23335,0,0,6
23336,0,0,0
23337,3,0,3
23338,5,4,0
23339,2,0,0
23340,1,4,3
23341,3,4,1
23342,3,0,3
23343,2,0,0
23344,3,0,0
23345,4,4,3
23346,5,0,1
23347,4,0,3
23348,2,4,1
23349,1,0,6
23350,4,0,0
23351,0,0,0
23352,6,1,3
23353,1,0,0
23354,4,0,0
23355,6,4,0
23356,0,0,6
23357,0,0,0
23358,3,0,1
23359,0,4,0
23360,2,0,2
23361,0,0,0
23362,2,0,3
23363,0,0,0
23364,4,0,4
23365,5,0,1
23366,7,0,3
23367,5,0,0
23368,4,4,0
23369,6,0,3
23370,0,0,0
23371,1,0,0
23372,4,4,3
23373,0,0,0
23374,1,0,0
23375,1,0,0
23376,2,0,6
23377,7,0,3
23378,2,0,0
23379,2,0,3
23380,6,0,2
23381,0,4,0
23382,0,0,6
23383,2,0,0
23384,0,0,6
23385,3,0,3
23386,1,0,0
23387,1,0,0
23388,3,0,3
23389,2,0,3
23390,1,0,0
23391,3,0,3
23392,7,4,3
23393,2,0,3
23394,0,0,0
23395,0,0,0
23396,3,0,0
23397,8,0,1
23398,3,4,0
23399,9,0,0
23400,4,4,3
23401,3,0,0
23402,7,4,3
23403,4,0,3
23404,3,0,3
23405,1,0,0
23406,0,0,0
23407,1,4,0
23408,3,0,3
23409,2,4,3
23410,4,0,1
23411,7,0,1
23412,4,4,0
23413,5,4,3
23414,0,0,6
23415,0,0,6
23416,0,0,6
23417,8,0,0
23418,2,0,0
23419,3,0,3
23420,2,0,3
23421,10,0,3
23422,3,4,0
23423,3,0,0
23424,3,0,0
23425,3,0,3
23426,2,0,4
23427,3,0,1
23428,1,0,3
23429,4,0,3
23430,2,4,3
23431,1,0,0
23432,5,0,0
23433,3,0,0
23434,8,0,0
23435,0,0,0
23436,1,4,0
23437,0,0,0
23438,4,4,1
23439,4,0,3
23440,0,4,0
23441,4,4,1
23442,3,0,1
23443,1,0,6
23444,0,0,0
23445,0,0,6
23446,2,0,3
23447,5,0,5
23448,9,0,3
23449,5,0,3
23450,4,0,0
23451,1,0,3
23452,4,0,0
23453,3,4,1
23454,4,0,1
23455,1,0,0
23456,0,0,4
23457,3,0,3
23458,0,0,6
23459,1,0,0
23460,2,4,0
23461,0,0,3
23462,2,0,6
23463,4,0,2
23464,0,0,0
23465,2,0,3
23466,6,0,6
23467,0,4,0
23468,0,0,2
23469,0,0,0
23470,3,0,1
23471,0,0,0
23472,2,0,0
23473,5,0,0
23474,1,0,3
23475,1,0,3
23476,1,4,0
23477,4,0,3
23478,5,0,2
23479,3,0,0
23480,6,0,3
23481,2,0,6
23482,1,0,3
23483,1,0,6
23484,0,0,0
23485,1,4,3
23486,2,0,3
23487,2,0,1
23488,1,4,0
23489,3,4,3
23490,3,0,1
23491,5,0,1
23492,1,0,0
23493,7,0,2
23494,3,0,0
23495,2,0,3
23496,0,4,0
23497,0,4,0
23498,0,4,0
23499,9,0,0
23500,3,0,0
23501,3,0,0
23502,1,4,3
23503,6,0,3
23504,2,0,3
23505,0,0,0
23506,3,0,0
23507,0,0,6
23508,2,0,3
23509,0,0,0
23510,1,4,3
23511,0,0,0
23512,1,0,0
23513,7,0,1
23514,2,0,3
23515,8,0,3
23516,3,0,0
23517,3,0,3
23518,0,0,0
23519,4,4,1
23520,9,4,0
23521,0,4,0
23522,5,0,0
23523,0,0,3
23524,4,0,3
23525,0,4,3
23526,3,0,3
23527,2,0,0
23528,2,0,4
23529,0,4,6
23530,6,0,3
23531,0,0,0
23532,2,0,0
23533,3,0,3
23534,4,0,0
23535,2,4,3
23536,8,0,6
23537,0,0,0
23538,1,0,3
23539,4,0,3
23540,9,0,3
23541,3,0,1
23542,0,0,0
23543,6,0,3
23544,0,0,0
23545,0,0,0
23546,6,0,0
23547,2,0,3
23548,2,0,0
23549,1,0,0
23550,2,0,0
23551,2,4,0
23552,0,0,0
23553,3,4,6
23554,6,0,1
23555,1,0,3
23556,1,0,0
23557,2,0,3
23558,0,4,0
23559,0,0,0
23560,2,0,3
23561,6,0,3
23562,2,0,0
23563,3,0,3
23564,8,0,6
23565,6,0,4
23566,2,4,3
23567,5,0,0
23568,1,0,6
23569,1,0,0
23570,0,4,0
23571,6,0,0
23572,2,0,0
23573,3,0,0
23574,0,0,0
23575,5,0,3
23576,4,0,0
23577,6,0,1
23578,0,4,0
23579,1,0,3
23580,0,0,0
23581,1,0,3
23582,0,0,0
23583,0,4,0
23584,0,0,3
23585,1,0,0
23586,1,0,3
23587,0,0,0
23588,0,0,6
23589,1,0,0
23590,7,0,3
23591,2,0,0
23592,0,0,0
23593,0,0,3
23594,5,0,0
23595,9,0,1
23596,1,0,3
23597,1,0,3
23598,2,2,3
23599,3,0,3
23600,8,2,3
23601,0,0,0
23602,5,0,3
23603,6,0,0
23604,3,0,6
23605,0,4,6
23606,1,0,0
23607,6,0,3
23608,2,4,1
23609,3,0,0
23610,0,0,0
23611,1,4,3
23612,0,4,5
23613,2,4,1
23614,3,0,3
23615,0,0,0
23616,5,0,3
23617,1,0,0
23618,0,4,0
23619,3,0,0
23620,1,0,0
23621,0,0,6
23622,2,0,3
23623,3,0,2
23624,8,0,1
23625,0,4,0
23626,5,0,2
23627,2,0,3
23628,4,0,0
23629,1,4,3
23630,0,4,0
23631,4,0,6
23632,1,0,0
23633,0,4,0
23634,1,4,0
23635,0,0,0
23636,1,0,3
23637,0,4,6
23638,0,0,2
23639,0,0,3
23640,2,4,3
23641,0,0,0
23642,2,4,3
23643,4,0,0
23644,8,0,1
23645,2,0,3
23646,3,0,1
23647,2,0,0
23648,0,4,0
23649,1,0,3
23650,8,0,0
23651,4,0,5
23652,1,0,3
23653,6,4,3
23654,3,4,3
23655,0,4,0
23656,2,0,0
23657,6,4,3
23658,2,0,3
23659,7,0,3
23660,0,0,0
23661,3,0,1
23662,0,0,2
23663,1,0,0
23664,4,0,1
23665,1,0,0
23666,8,1,1
23667,1,0,0
23668,6,0,1
23669,1,4,3
23670,1,0,3
23671,5,0,0
23672,3,0,0
23673,0,0,0
23674,0,0,0
23675,2,0,0
23676,0,0,0
23677,6,0,1
23678,4,0,0
23679,0,0,0
23680,4,0,3
23681,1,4,0
23682,4,4,1
23683,1,0,0
23684,4,0,3
23685,0,4,0
23686,3,4,3
23687,3,0,0
23688,2,0,6
23689,1,0,0
23690,1,0,3
23691,2,0,3
23692,7,0,3
23693,1,0,0
23694,0,0,0
23695,8,0,3
23696,5,0,3
23697,1,0,3
23698,0,0,0
23699,2,0,3
23700,1,4,3
23701,0,4,0
23702,10,0,1
23703,1,0,3
23704,4,0,3
23705,3,0,2
23706,0,0,0
23707,7,0,3
23708,6,0,1
23709,1,0,0
23710,0,4,0
23711,5,4,3
23712,2,0,3
23713,3,0,3
23714,2,0,6
23715,2,0,0
23716,2,0,3
23717,1,0,0
23718,1,0,0
23719,0,0,0
23720,6,0,3
23721,0,0,4
23722,5,0,3
23723,4,0,3
23724,0,4,0
23725,0,0,6
23726,2,0,1
23727,2,0,0
23728,2,0,0
23729,0,4,6
23730,3,0,3
23731,2,0,3
23732,4,0,3
23733,0,0,3
23734,3,0,0
23735,1,0,3
23736,3,0,3
23737,1,0,0
23738,0,4,2
23739,7,0,3
23740,0,0,6
23741,6,0,0
23742,5,0,3
23743,3,4,3
23744,0,0,0
23745,3,0,3
23746,0,0,3
23747,1,4,3
23748,2,0,1
23749,1,0,0
23750,0,0,0
23751,3,0,3
23752,3,4,3
23753,9,0,1
23754,2,0,0
23755,8,0,1
23756,2,0,3
23757,4,0,0
23758,0,0,0
23759,4,0,5
23760,1,0,0
23761,3,0,0
23762,0,0,0
23763,2,0,0
23764,5,0,3
23765,3,4,0
23766,1,0,0
23767,5,0,0
23768,3,0,3
23769,0,0,0
23770,1,0,3
23771,0,0,3
23772,3,0,0
23773,2,0,0
23774,1,0,0
23775,1,0,3
23776,7,0,1
23777,3,0,6
23778,3,0,3
23779,6,0,1
23780,5,0,1
23781,0,0,0
23782,7,0,1
23783,7,0,3
23784,3,0,3
23785,1,0,4
23786,3,0,3
23787,7,0,6
23788,2,4,1
23789,3,4,1
23790,1,0,6
23791,1,0,6
23792,8,0,3
23793,0,0,6
23794,8,0,6
23795,1,0,3
23796,1,0,0
23797,1,0,0
23798,4,0,6
23799,4,0,3
23800,0,4,0
23801,1,4,0
23802,0,0,0
23803,4,0,1
23804,2,0,0
23805,1,0,0
23806,4,0,1
23807,4,0,3
23808,8,0,3
23809,2,4,3
23810,2,0,0
23811,1,0,0
23812,3,0,1
23813,8,0,5
23814,4,0,0
23815,2,0,0
23816,7,0,1
23817,2,0,3
23818,3,0,0
23819,6,0,3
23820,2,0,0
23821,3,4,3
23822,4,0,3
23823,0,4,0
23824,4,0,3
23825,2,0,3
23826,0,0,0
23827,0,0,0
23828,1,0,0
23829,2,4,3
23830,2,0,0
23831,0,0,0
23832,2,0,1
23833,4,0,3
23834,4,4,3
23835,5,0,6
23836,3,0,3
23837,2,2,0
23838,0,0,4
23839,2,0,3
23840,3,0,3
23841,0,0,0
23842,1,0,0
23843,2,0,3
23844,1,0,3
23845,2,4,2
23846,1,0,0
23847,0,4,3
23848,4,0,4
23849,0,0,0
23850,1,0,0
23851,7,4,3
23852,1,0,0
23853,4,4,1
23854,3,0,6
23855,7,0,3
23856,4,4,1
23857,1,0,3
23858,4,0,0
23859,7,0,3
23860,8,4,3
23861,0,0,0
23862,2,2,3
23863,1,0,3
23864,0,0,0
23865,7,0,3
23866,2,4,1
23867,0,4,4
23868,4,0,0
23869,2,0,3
23870,0,0,0
23871,3,0,0
23872,4,0,1
23873,2,0,0
23874,2,0,3
